TransactionID,CustomerID,Date,TransactionType,Amount,Discount,Tax,ShippingCost,Total,PaymentMethod,Status,Region,SourceDate
5c59be8b-f603-4b69-b910-37f2daf1a515,82ed9064-dc2c-47b7-b655-5f0ffeba4f18,2023-10-31,Refund,3267.04,933.03,309.73,88.58,2732.32,Pix,Pending,East,2023
eb12f61d-b1c1-49ca-be3a-128f3eacfe6f,2237d235-a38d-488b-ba11-e6edf640a7f7,2024-06-11,Sale,4421.2,957.56,474.96,112.48,4051.08,Pix,Failed,South,2023
f772a55a-b974-49f3-bf52-3ec3bcdbdaf3,0f614433-2c32-4d18-aced-c78b1ce1c6f0,2024-06-28,Refund,3272.53,596.89,463.68,126.5,3265.82,Credit Card,Failed,South,2023
16aaf371-bb96-4c44-90ba-ce582cc1ece3,14777eff-e378-4ffc-a41f-d4a58ddf03d0,2024-06-13,Chargeback,3134.76,19.89,327.16,167.71,3609.74,Debit Card,Completed,West,2023
565938b4-2916-489b-99a8-d52e0876e568,9dfa37af-b3b7-45ca-bf5e-4ff443a76d69,2024-02-02,Chargeback,7485.66,106.04,328.86,284.51,7992.99,Pix,Completed,South,2023
674ba244-b2b7-4164-8cc6-e7f6f2ac68bf,5f368532-2419-49f4-8b9c-80b58c49767d,2024-02-13,Chargeback,7488.28,833.99,123.47,74.18,6851.94,Wire Transfer,Completed,East,2023
db17394a-c4ee-43ae-93d7-690e737eccd8,9e5485b4-764b-4004-99b8-33fd096445f3,2025-04-30,Sale,5201.99,829.74,414.31,233.77,5020.33,Debit Card,Pending,East,2023
944e9047-4acf-47c4-91aa-a4ca9883fb6d,9e2dcf10-6177-4e24-834a-c9c46520a744,2024-03-27,Chargeback,6593.29,946.02,316.3,202.92,6166.49,Debit Card,Pending,South,2023
5bb0b9b5-9af5-46c9-ab24-7e7396b92988,c0a0b284-a2fb-42ac-907d-6f259ac13981,2023-12-29,Sale,5141.05,563.77,413.12,34.82,5025.22,Debit Card,Failed,West,2023
da3838bb-c351-499e-9222-a5ded95cf8dd,e00650df-8158-4381-b3e1-6f75f7038deb,2025-04-14,Chargeback,334.46,863.82,328.93,243.11,42.68,Debit Card,Pending,East,2023
0ad2bfb2-78a2-4461-b2f1-e739c1aeebca,ee72894b-084c-420d-a9f7-192642e27eac,2024-09-08,Chargeback,706.76,824.89,149.66,27.18,58.71,Credit Card,Failed,North,2023
ce00b84b-b3f0-4169-9865-1a363b8353c9,4931e526-1144-4386-a5b7-81340fc89237,2025-04-28,Refund,3868.22,589.42,94.74,221.68,3595.22,Credit Card,Completed,East,2023
6db86cbd-5c41-4100-807a-159e7ae719f8,450a2bd4-d690-4790-873c-58b715b3f743,2023-09-03,Chargeback,7509.98,783.64,38.48,214.74,6979.56,Debit Card,Completed,North,2023
203e0668-b9bd-494a-a86f-363888697337,038b0cba-646a-4d9f-81e4-318122ec1704,2024-11-18,Chargeback,9136.6,125.71,293.0,206.82,9510.71,Wire Transfer,Pending,East,2023
2fc5b3b9-3238-42f4-8d46-9c4a5ea40f43,d799aa72-390b-48d6-b9c6-88b6a4426d1b,2023-10-10,Chargeback,345.6,639.2,142.03,83.01,-68.56,Pix,Pending,East,2023
440867c1-e622-449a-9125-312c0a865d54,b49f5b16-3f27-4313-ab69-96a57d03b18a,2023-10-22,Chargeback,3711.9,953.45,315.25,172.01,3245.71,Credit Card,Failed,North,2023
546a9280-3766-43a5-ac3a-be85cd367475,6c52c5f9-ead7-4ce2-8883-bccbd80c800c,2024-04-27,Chargeback,2276.64,161.96,29.33,228.47,2372.48,Debit Card,Completed,East,2023
cdfacce4-636b-4fae-9ef3-07774e7e66ff,5a9d7051-fad1-4340-b7e9-40751156bbed,2024-02-25,Chargeback,8161.29,744.04,187.83,191.28,7796.36,Debit Card,Failed,North,2023
c91d3f84-3166-4455-9d3e-570dea188d37,84d152f0-2b6e-477f-9e43-46e0942d3c49,2025-02-26,Refund,8467.38,320.79,130.28,241.29,8518.16,Credit Card,Completed,South,2023
9db747de-7888-4f50-9ff2-48a7656397f7,52725ab5-d7d2-4399-ad36-1cfdb462ad76,2023-11-03,Chargeback,2103.77,817.1,185.17,206.36,1678.2,Credit Card,Completed,East,2023
cdb3ade4-afbb-4e7f-83ff-7f3982a286f9,ddfce905-b56c-4e75-9956-614cbd67f6a9,2024-05-28,Chargeback,7122.73,697.21,27.14,82.33,6534.99,Wire Transfer,Failed,West,2023
6fdbc00d-3afe-4108-b908-afb6fbb7e845,f9ac576d-74fb-4744-85f4-67729980da4d,2024-09-07,Sale,7330.97,926.17,362.09,45.92,6812.81,Pix,Completed,West,2023
6b5af5f8-3c3a-46d1-aeff-2a228024334f,b2914526-7875-4d7d-a8e1-f98852dbf103,2023-12-19,Refund,1811.72,711.94,58.35,189.59,1347.72,Pix,Pending,South,2023
4ce074f8-d518-46c2-9a0a-5495a1f90be8,c0e6cc34-e538-49fe-b69d-74966fd33a32,2024-03-24,Refund,4365.27,410.31,7.2,227.93,4190.09,Pix,Pending,North,2023
b827ba99-4fd8-46cb-ab47-588efba3f083,c3cfa636-b3cb-4e72-bd62-11c2e5cdabca,2024-11-20,Sale,6222.36,10.89,473.14,42.7,6727.31,Wire Transfer,Pending,North,2023
81fc7f5f-945d-4523-a5d3-67104f36a95a,97d10964-2ba1-4a16-80fb-db3e9bda998e,2025-04-15,Refund,309.36,792.92,96.44,52.45,-334.67,Debit Card,Failed,West,2023
a964ff08-07c5-4bf9-9df8-5fd0e058fe39,507bf7d5-570b-4c06-8759-d9d33ac8830d,2024-08-02,Sale,4075.69,408.46,414.03,3.62,4084.88,Wire Transfer,Failed,South,2023
31a928ef-f462-43d0-ae4c-eb4e675fc9ec,781f6259-9324-4145-ba55-0fe57fb8baba,2024-07-27,Refund,1591.83,670.63,482.24,159.52,1562.96,Wire Transfer,Pending,East,2023
699a48f6-c8b3-4b49-a1dd-9fabc0684760,a42d0c73-99cf-4c81-921f-98b3a8fad545,2023-08-12,Chargeback,5441.87,105.07,267.06,162.69,5766.55,Debit Card,Completed,South,2023
3160fa4d-c2e8-474f-b2ce-faf7dc03f358,357f6bb7-d4f1-4ac5-993f-017d88de4eef,2025-03-17,Refund,8437.03,890.97,263.06,150.02,7959.14,Debit Card,Failed,South,2023
06f160ad-a23e-4b14-a3bd-ec0a90858205,040ffef4-6f3e-41c9-b18e-559563d3f079,2024-05-10,Refund,5271.3,435.66,183.71,94.8,5114.15,Pix,Completed,North,2023
c8c8625c-b5ae-4b5b-9218-7a4f60838a0e,a03025d8-b84a-4398-8fd7-8fe578136d65,2025-01-15,Refund,408.04,919.69,212.8,128.34,-170.51,Credit Card,Failed,West,2023
de17a70f-23fe-4e9e-8656-451305e48d3e,962d639f-5e74-4fd0-8a55-1c6719864475,2024-02-25,Refund,345.09,707.02,241.04,229.87,108.98,Credit Card,Pending,West,2023
25961834-4b66-4252-949f-defffe041767,bad1c444-45c8-4d55-9af1-489537ea40b6,2025-01-06,Sale,6074.76,121.46,76.05,54.54,6083.89,Debit Card,Failed,South,2023
23e003b8-dd20-44ac-9c1d-9d7b9db18b16,5103755f-1a76-483e-8915-9257ac32f8ac,2024-10-26,Refund,3313.42,579.2,182.37,60.46,2977.05,Credit Card,Failed,West,2023
9d3c8f3d-16ee-4581-938c-ebdcc19ffc3f,d13b1782-47de-4b59-8599-fa1b01231ab5,2023-11-04,Sale,5748.03,909.93,408.05,200.09,5446.24,Wire Transfer,Failed,South,2023
7267f0b6-442f-4c0e-acc7-8bacd45a9fc0,0e40b45c-91de-4297-bad9-c5c5d8d36103,2023-10-01,Refund,1678.19,799.97,91.2,260.07,1229.49,Wire Transfer,Pending,East,2023
a46d87b8-3664-4e70-b4fe-8005433ca7b1,f91c1139-574b-48e2-bc83-8695f9a960b1,2025-07-25,Sale,7779.78,417.98,364.93,102.12,7828.85,Debit Card,Pending,East,2023
5758c544-a175-4ba1-8aa7-c04fc2ded34a,0681b46b-bdf8-4a05-af03-bad8cef91891,2025-01-12,Refund,8614.16,955.06,325.79,279.82,8264.71,Pix,Completed,East,2023
a9e857b7-9a20-4628-ae4d-46070cd59a0f,5b064923-87de-42bf-a224-6593dfe3fe67,2025-07-31,Chargeback,8897.79,268.58,28.65,17.3,8675.16,Credit Card,Failed,North,2023
2b635065-e650-44dc-8a9f-6bdd7bba83c8,68e9a079-a1f6-41f8-8d31-a34ac47acb1c,2025-01-13,Refund,3075.54,375.11,11.21,35.56,2747.2,Wire Transfer,Pending,South,2023
bce481be-943b-43c5-936a-ff130f4c0056,6210ab22-f6bd-43ed-a1fa-43b79e74f6a8,2024-02-26,Chargeback,6624.32,749.71,176.26,137.99,6188.86,Credit Card,Failed,North,2023
22676451-7ae9-4bf7-80ac-fb1f350115fa,dac6b768-03dc-4cb7-b778-d15c6cefdaea,2025-06-24,Refund,2826.47,232.9,346.09,217.05,3156.71,Pix,Failed,North,2023
236e798f-182a-4f3a-9e60-f1eadff6537a,5b732fb9-3623-4d90-ab4d-01ff9e0e0838,2023-09-01,Refund,7639.43,515.37,165.21,111.25,7400.52,Credit Card,Completed,West,2023
82f851ab-372d-4226-84bd-c677ee596910,e83e5f59-77cf-4adf-ad2f-f8f14ea8356c,2025-06-14,Refund,1249.22,728.79,333.87,166.42,1020.72,Wire Transfer,Pending,South,2023
9d7d0283-9790-49f3-b929-e57426a984b7,e8210dd9-0460-454b-a48e-441cead0d806,2024-07-05,Refund,7639.51,643.97,332.73,8.57,7336.84,Debit Card,Pending,East,2023
c1b76412-9667-4bcf-b124-ec48815a01b9,14f695ed-d862-4e2f-939f-8e267c759cbe,2024-05-22,Chargeback,4425.3,155.37,403.28,138.55,4811.76,Debit Card,Completed,East,2023
e15c6d31-9887-4454-b8d0-e4b0d215c99a,0e93a664-164a-434c-abe1-bb09cc153371,2024-12-19,Chargeback,8562.72,629.66,49.74,72.77,8055.57,Credit Card,Failed,North,2023
1ad7bd06-0a7a-4e57-aab1-01f7d58852a3,2128eb08-4a7c-499a-801a-c91b16aea9bb,2024-03-04,Sale,7402.36,572.71,288.56,154.91,7273.12,Credit Card,Pending,East,2023
c7effeb3-00a9-41c7-a386-7ddf5e7c168f,2303e156-a9cd-464e-aa4a-314963b105a8,2024-08-25,Chargeback,3796.37,557.84,31.25,157.75,3427.53,Debit Card,Completed,North,2023
ad74fc20-c7c2-44cf-b35c-8709aa9df014,a7c84fc2-d6a5-4625-8f90-af636133565c,2024-06-11,Sale,9040.21,826.05,87.97,225.95,8528.08,Debit Card,Pending,South,2023
5970bdad-9f26-453c-9e17-df4af9fb6273,86c1f3a5-1a91-4771-aa35-558e4924701e,2024-05-08,Sale,2869.2,183.9,162.75,161.95,3010.0,Wire Transfer,Failed,North,2023
fbf87ff0-7d75-4e26-8c4e-193df0b31c9b,2172a7fe-c8f9-4b50-a05e-f84f05f991d7,2023-10-21,Sale,9671.54,751.57,353.69,184.28,9457.94,Credit Card,Completed,East,2023
8f0e3ea7-6f40-4825-9420-cdc96d01fcff,9519fd53-5861-46fe-8705-3269dac76b00,2023-12-26,Refund,7683.67,760.93,486.94,158.89,7568.57,Credit Card,Failed,East,2023
b91da65e-0f97-48ef-8081-d253fcd460bd,595aad49-8070-4506-8f96-2dde4b1be774,2025-07-28,Chargeback,9907.21,722.65,171.26,297.11,9652.93,Wire Transfer,Failed,North,2023
834aa891-6364-47e0-ba20-4f6da0c90906,a2198eee-9b46-42c6-8942-f64cfb9019db,2024-07-02,Chargeback,586.35,505.97,260.57,237.49,578.44,Debit Card,Failed,South,2023
09c25b46-3ccb-4148-b334-8eed08d0dd1a,5f9dc36a-67c0-48a3-9257-acfc3bf0229f,2024-08-16,Chargeback,2776.66,395.54,129.53,226.69,2737.34,Pix,Failed,North,2023
dadc6601-f788-45a6-ba36-75a64f73a595,cd15191f-2850-4334-961c-177c3d8b086a,2025-01-20,Chargeback,7425.58,394.68,337.74,188.18,7556.82,Wire Transfer,Failed,East,2023
f8f08f27-dd4b-4bc5-8191-dff207e2c1e8,787b2cae-3e82-4f4d-a412-a98346c372fe,2024-12-17,Sale,9226.38,733.81,183.29,158.51,8834.37,Debit Card,Pending,South,2023
b26d8a49-fba2-4f91-aea1-94c053a49b21,bada78c1-c387-48b9-b402-1562c5dba032,2025-04-22,Chargeback,336.27,497.9,240.8,103.43,182.6,Credit Card,Pending,East,2023
8553d40c-6b87-413b-9ec3-8c044524a7f9,09bec815-54b2-45ab-9738-c076f1f98512,2024-12-23,Refund,50.09,338.43,283.91,235.19,230.76,Debit Card,Completed,South,2023
b3638c5a-cdc9-4272-9449-603c045684cb,e4fe920f-b905-4838-b27f-c72bd2ad4cf7,2025-02-16,Chargeback,2599.61,625.47,343.12,56.88,2374.14,Credit Card,Failed,North,2023
d1f29719-1e56-4f21-b358-5dfdc4cf769e,ed317a02-ae8a-42c4-abd0-5c436ad7dd07,2024-03-07,Sale,8535.15,837.01,30.03,10.96,7739.13,Pix,Pending,South,2023
3612bea1-4632-4588-a719-56a1de82a149,529f5692-c629-4554-8600-3c285cce35b5,2024-11-13,Chargeback,7683.17,61.51,277.45,209.45,8108.56,Pix,Failed,West,2023
003fb66a-6a91-4c2f-bd80-f76ceaeb5b20,7c600e70-3937-4313-a563-a07d75707825,2025-06-30,Sale,3435.76,972.14,215.58,43.46,2722.66,Credit Card,Pending,East,2023
4311c6d0-7e5c-497c-9b93-f3f5ea6c73f0,8f64bbc3-4083-4c1f-9c16-38d7e01faf0d,2023-08-21,Sale,70.01,96.65,66.88,271.15,311.39,Debit Card,Completed,South,2023
bc41058c-1a34-4543-af8e-4bd9322f01ee,ba0c1750-cc84-4414-bfde-37e0cffa9d71,2024-07-28,Refund,5569.32,511.74,104.02,231.2,5392.8,Pix,Failed,South,2023
e8f71999-1ea5-4343-9b93-bf9ae1e26538,bffa3c0d-eba4-44b1-ba38-397b5a454a59,2024-05-10,Refund,2417.66,560.21,441.95,180.67,2480.07,Credit Card,Failed,West,2023
93066a39-441c-4cb8-9812-8552fc5a4951,2ba37cf7-1377-4abd-948b-ca0c279b0e4f,2025-04-23,Sale,7468.81,138.21,435.89,94.18,7860.67,Credit Card,Pending,East,2023
bd386661-a1a0-4ee6-9e94-4384551669b6,f02e9e71-54b9-461d-b173-6c9a2ba80442,2024-01-30,Refund,4491.18,915.59,16.67,191.38,3783.64,Debit Card,Failed,South,2023
214b230e-9f91-4e64-a589-2fe9a7d750eb,d456d1c7-8d01-474f-be95-9b22d15949b5,2024-05-04,Chargeback,6802.09,471.47,344.7,143.06,6818.38,Pix,Completed,North,2023
aef30f89-c232-4358-94fe-120093f2ea4d,cb09378a-753d-44dd-ab57-d09a4a5a4355,2023-10-25,Sale,8530.47,143.12,277.09,87.34,8751.78,Credit Card,Completed,North,2023
f7ff4c46-bc43-4ebd-9861-50b2795680fa,0d2723c3-a3e5-405d-987f-ed4797b3121f,2024-01-10,Chargeback,5380.81,711.61,469.91,283.52,5422.63,Debit Card,Completed,North,2023
d7aad87d-6101-4227-98a8-18f51b965d2f,ce30f80d-7de4-4475-a8e0-3d6b151105eb,2024-09-09,Refund,3392.76,663.4,454.0,48.57,3231.93,Debit Card,Failed,South,2023
9f1e2ede-e29b-4251-be2c-0057fdbebf64,da233c03-2b7e-45f2-85da-0a55531a5956,2024-02-16,Chargeback,7706.96,962.87,289.78,226.02,7259.89,Credit Card,Pending,South,2023
9a2e3548-0c14-4995-a86f-490ecca091a7,96c7f318-7af4-47d1-9a17-4b3728657abe,2024-02-26,Chargeback,2688.61,441.52,69.48,240.01,2556.58,Debit Card,Completed,East,2023
61183244-3c25-4eb3-9103-88e5dd41b60b,2cd70388-e864-4256-a270-f66cc06333cd,2025-08-04,Chargeback,8920.61,267.8,229.91,285.54,9168.26,Debit Card,Pending,North,2023
a4b8a0df-7d77-44e4-90d5-e4c44af4644a,af86ebc5-9007-41eb-8614-8c459f04b4eb,2024-05-18,Sale,760.71,59.99,362.58,164.82,1228.12,Credit Card,Failed,East,2023
b3093e76-f44a-49b5-9126-8a9b6a92774d,6d984594-fdf7-4d26-98f6-1bf2c2c2d3bc,2024-06-23,Chargeback,8362.91,733.12,475.87,160.46,8266.12,Pix,Failed,South,2023
e8a50964-04a0-47a2-a0fb-29ba91a8dc68,3582b335-297f-41b9-a09b-562b53e7c5c4,2023-12-13,Refund,960.98,617.28,181.91,276.09,801.7,Pix,Pending,West,2023
fa6fea4c-5e5d-4ba6-93a1-d741d746f640,7f10dc4e-65bc-4033-9fc9-ced7c95a9097,2025-05-07,Chargeback,608.56,972.61,392.34,240.33,268.62,Pix,Failed,East,2023
a26d3566-8ac2-40e9-8d79-189d92ee1450,95b58085-df98-4494-adbb-95fc413a4301,2024-10-20,Chargeback,3664.41,712.16,341.67,229.09,3523.01,Debit Card,Completed,South,2023
066a3f4b-65de-4d3a-8942-d85234385a2f,9dd6ea31-9051-4cfc-af81-86ddf340e217,2024-01-22,Sale,9567.67,933.16,39.15,236.74,8910.4,Credit Card,Failed,West,2023
06fcd848-fd75-4dd2-91ec-e8f4e6aab28f,d1e71b50-0f6a-4d0b-a467-d1810d80107d,2024-01-26,Sale,9835.69,991.58,278.99,147.95,9271.05,Credit Card,Pending,East,2023
13143beb-fcaf-4425-a0cc-c21de3cd7071,56e42b52-845a-41f2-aa2e-97ac395cafab,2024-03-29,Sale,2060.6,428.43,91.75,12.43,1736.35,Credit Card,Failed,South,2023
037ac684-8514-45b4-9312-54d86ba8df6e,003c6335-700a-4434-89bd-7a0344ea9da0,2025-01-06,Refund,1528.94,150.3,341.77,59.48,1779.89,Credit Card,Failed,West,2023
571fb6d8-1506-414a-819e-57351b7f87d2,c275add5-4321-4314-8f6d-e5ab0f10ca9f,2024-11-16,Sale,3561.89,195.85,305.04,192.9,3863.98,Credit Card,Pending,West,2023
a960f8b0-d2fd-47e2-bb6d-f344e4d3207a,b6e962b3-9202-4568-97ad-564d16f505ac,2024-04-16,Sale,3404.01,318.38,486.52,118.85,3691.0,Pix,Completed,South,2023
6a961ea2-bdec-495f-bd72-89803778ee98,486a1268-20ff-4695-b0fb-f9d51507a93e,2024-06-30,Chargeback,7607.95,508.9,467.69,182.03,7748.77,Pix,Pending,East,2023
4abfd122-628f-41fc-9fc2-e6f7049e908d,bd634026-9071-400f-aa33-a75b24bc8ed7,2025-05-25,Refund,4467.79,122.42,4.69,165.5,4515.56,Credit Card,Pending,North,2023
5d29c737-4ca4-4b6e-9bc4-6c7a35d075b5,51f63cea-e391-4b7f-b843-ddd851e3942f,2024-04-20,Sale,7809.84,301.72,40.01,131.6,7679.73,Debit Card,Completed,North,2023
32138519-fba8-47ed-9839-b538a1b4eca4,8b197ecd-b1d9-43c6-964f-e4e238ac1bcc,2023-10-31,Chargeback,7499.7,307.79,384.57,70.42,7646.9,Debit Card,Completed,East,2023
9b96312e-e515-42f3-8449-e023a7bca40a,fe41bb80-b508-432e-91b6-7a4b5738afe2,2024-04-23,Sale,5804.19,4.09,342.82,215.69,6358.61,Credit Card,Completed,West,2023
0f0eeb9d-2048-418c-b523-915d7e2ec7af,9bb7b369-f10b-4194-acfb-a74533a3ae85,2025-01-26,Refund,8343.45,354.17,400.47,272.71,8662.46,Credit Card,Completed,South,2023
69ff631b-9559-47d6-99aa-209200c37728,b4973f68-6007-4b3d-bb69-39aadee94590,2024-09-24,Sale,1996.7,116.15,133.41,230.99,2244.95,Credit Card,Pending,South,2023
5f2214e1-1dd5-4b5e-b227-dc9c088b1245,9d726910-2938-4e5a-956d-faf13f667fc4,2023-12-05,Chargeback,1660.01,429.71,424.66,36.01,1690.97,Pix,Completed,East,2023
cdd9203d-3392-4492-95b3-6a79324a6038,4ff26dc7-1200-41ef-aacf-9ffa48c935c2,2023-12-06,Chargeback,7518.97,196.54,221.21,161.38,7705.02,Debit Card,Failed,East,2023
ca80b197-f97d-4124-bc05-ffa6a1761dbb,bf72407f-6f33-4e6b-b917-9626217ecb9e,2025-02-05,Chargeback,2485.73,822.11,130.95,250.61,2045.18,Wire Transfer,Failed,East,2023
2dd7549e-386e-4f14-9bdb-1834076aeae8,0f3eb869-4568-4792-8592-6d6a2ae674ae,2025-06-25,Sale,77.8,80.53,5.3,177.29,179.86,Pix,Completed,East,2023
f7196e78-5809-4bcf-8565-566acb5cf473,05bd72f7-2407-4c74-9aaa-b1f782d8e4dd,2024-01-20,Sale,9124.0,865.66,435.68,131.87,8825.89,Debit Card,Pending,North,2023
ed543aa0-2c3b-4788-beb9-8ddb6e9ab167,3459a938-3efe-4d6b-8a64-fd8165daf73e,2025-05-26,Refund,6248.22,580.53,267.67,85.36,6020.72,Debit Card,Completed,East,2023
ff5fd5e0-fd18-4564-ad5a-4a374eea696c,1383c873-6859-4322-a298-cb7743723353,2023-09-17,Sale,4477.13,458.64,487.69,99.12,4605.3,Debit Card,Failed,West,2023
dbc3f57e-bdf9-4e7c-8bfa-681d8f82f371,7f88ba84-994c-484b-86f7-3d2911a6909b,2024-11-11,Chargeback,7271.08,549.74,357.34,72.65,7151.33,Credit Card,Failed,North,2023
b03d493a-f75a-4fa5-a598-d2818fc6add9,72e619ec-3058-4484-befb-93f5868c3779,2025-05-07,Sale,3366.65,376.11,40.21,58.72,3089.47,Wire Transfer,Completed,North,2023
0476eb70-8a1c-4597-b80d-10f6d1f5f1e8,a694bbcf-2df7-4554-8572-917324d823b3,2024-03-27,Refund,9538.98,127.61,294.1,176.66,9882.13,Debit Card,Failed,South,2023
fe8cda1c-4ce9-43a0-8ca9-6cb5dd3924ee,ff212de6-596d-4500-a6e5-26ab61e4cd01,2024-08-20,Sale,732.77,765.88,8.56,152.82,128.27,Pix,Failed,East,2023
43c54161-0b0f-4ea9-bed6-2ca2988f763d,3047af91-d493-437d-a4a2-4c839a6d6ea0,2024-06-14,Sale,6427.43,927.91,278.89,220.45,5998.86,Pix,Completed,North,2023
e22b3725-8d26-40fd-86b9-fa1e696bcd9d,81f15677-b108-4ffa-b7f0-67e3a8b4fd7d,2023-09-05,Chargeback,7784.03,950.07,175.1,92.38,7101.44,Wire Transfer,Failed,North,2023
5b34fbaa-529c-429f-9499-22aeb373ca69,b63ef912-1a37-446a-896f-5b150a835b6d,2024-04-29,Refund,4717.8,670.71,321.65,138.25,4506.99,Debit Card,Failed,West,2023
aee3387c-18e6-414e-bda2-0c90fb48ca87,7b206646-10e2-4a07-9ceb-ac3bf456bc07,2024-10-21,Sale,7561.94,410.35,270.79,204.11,7626.49,Credit Card,Failed,East,2023
35d76ead-bb72-4db4-91f6-b5d3678ec215,ce2eaf6f-e262-4ebf-8df0-533f15c473f1,2024-07-04,Refund,9272.76,478.36,130.68,288.97,9214.05,Debit Card,Completed,East,2023
08164097-4866-49cd-b7ad-86da29b94814,3ec60206-fe0c-4fed-8c5b-672d62749e7b,2024-07-20,Sale,7452.74,656.97,81.18,104.66,6981.61,Pix,Pending,East,2023
c3c825d4-e46b-4af9-953f-c35fd7e89bba,bcec9729-d409-42d2-bc44-347f33cc0e85,2024-06-20,Refund,3128.2,823.07,202.36,89.46,2596.95,Wire Transfer,Completed,East,2023
c1b856f3-7351-43e0-a483-9e22a37ce071,0fa7dff2-3b3d-4f8d-ad68-6f63cdaa047b,2025-03-04,Refund,5640.37,374.57,493.42,134.79,5894.01,Credit Card,Failed,South,2023
c81efa1f-f412-4349-ac16-6a10caf6ee11,4ab859cf-5fab-4bfd-90b1-1286812db01f,2025-05-05,Sale,9120.46,916.78,217.85,217.16,8638.69,Debit Card,Completed,West,2023
e9628d15-149f-4b3d-9988-b7ec4a096bef,a66d4843-8775-484a-963a-f6964807f4b6,2024-05-16,Sale,4518.52,324.27,374.39,288.47,4857.11,Wire Transfer,Pending,North,2023
5e9e716e-3471-4884-90d4-bdb4a3e3d89a,a716caa3-6b6d-4981-bff2-f59b4d260cb8,2025-01-09,Sale,6832.9,530.86,28.49,160.96,6491.49,Debit Card,Failed,West,2023
a073cd4e-1920-44bd-911a-3a4632f35ab4,0de17679-6e0c-4609-9d71-e276cde93ee3,2025-03-22,Chargeback,4681.87,961.36,189.43,243.73,4153.67,Credit Card,Pending,South,2023
a4d9b041-835a-4fda-bc04-a50e006057a3,041191dc-ad4e-4b45-ae44-9b74aa3b7e3f,2024-07-09,Sale,1257.37,938.2,290.16,139.32,748.65,Credit Card,Completed,West,2023
b1908f10-12d7-47d9-9443-dacbc6aec4a2,32ffdacb-eb04-4943-9ada-2cfaa165e72a,2023-10-12,Chargeback,633.05,695.75,375.6,11.96,324.86,Wire Transfer,Completed,South,2023
667f1ff6-c4e8-4692-9077-7d4f657dbc3d,e91cb1d7-78a2-40a9-b8f6-f29b16503cab,2023-12-16,Chargeback,9525.13,324.56,264.19,268.26,9733.02,Credit Card,Pending,North,2023
06cc5126-afed-41f3-b0cb-b7dd7f639e27,bb2d621d-0c5c-489a-8a50-44fa8da6b7db,2024-03-07,Refund,6144.79,219.04,257.65,86.96,6270.36,Pix,Completed,West,2023
fbe5b4ad-ad98-45fc-9e0c-6c7c9fdd4789,111aba38-e893-471a-af24-aea128895932,2024-10-19,Refund,1082.96,80.14,381.95,41.6,1426.37,Debit Card,Pending,West,2023
fb7735ed-128f-43b9-a7b9-747b5c3ab298,ee075a69-3d83-4f76-9491-f0b6080ad1f4,2025-07-18,Chargeback,8581.51,708.65,156.64,298.85,8328.35,Wire Transfer,Failed,South,2023
550f9533-d51b-440f-a9f3-622381e26143,f9f8078e-b990-40e2-bc4b-3a5d6a5e7b6d,2024-10-06,Chargeback,5250.8,503.45,45.31,104.22,4896.88,Credit Card,Completed,South,2023
f9e6dc0e-d9ba-4472-8119-136dad2be9a9,7fa8e271-69c7-4eb2-ae8a-8f00b923c990,2025-01-19,Chargeback,7730.72,572.29,173.58,40.96,7372.97,Wire Transfer,Failed,West,2023
b7554839-e015-4c0c-87d8-3f6860f48eed,76ba1b7e-c87a-460e-b52a-dbfdf085dcb3,2024-01-24,Chargeback,1311.22,472.39,79.5,93.46,1011.79,Debit Card,Pending,East,2023
feda0c33-b1ee-4d86-82db-73130af7b8a0,6a8173fd-da72-420a-bd7b-a80674759919,2024-02-02,Refund,9073.76,482.95,482.97,154.15,9227.93,Debit Card,Pending,West,2023
24f7a71d-42ab-4894-9b29-d65b306b2bfa,74c59b86-f442-49b1-83e7-13295791c5ee,2025-03-30,Sale,5925.83,571.27,288.76,26.39,5669.71,Wire Transfer,Failed,North,2023
ff2258e4-085f-4ac9-8396-29519704ac60,593d736f-5b69-40a6-8fa7-a6ee60a23628,2025-07-23,Chargeback,7395.69,914.26,223.3,105.79,6810.52,Pix,Pending,South,2023
a90a6ef6-ad49-4005-83c8-6e32cafb94c9,e2b855de-9e13-4b4f-94b0-e4d14c7dd780,2024-03-26,Chargeback,362.23,29.37,456.03,200.66,989.55,Debit Card,Completed,North,2023
2496ee9e-fcb1-4542-9643-b73587f5706b,e646928c-400c-486a-b541-47480ee465de,2024-02-24,Refund,3187.28,801.64,450.18,274.78,3110.6,Credit Card,Pending,East,2023
c9a86854-e961-4b0f-860e-cdba539995e2,9d0682ba-1c5f-4444-8117-766ef676075d,2023-10-22,Refund,2711.08,390.52,207.85,119.23,2647.64,Debit Card,Failed,West,2023
530fa46c-a269-40c2-9414-ab5e8a32475e,b22096bc-dc61-4c72-8e50-f22354b0db87,2024-04-06,Chargeback,9498.47,744.92,437.36,169.37,9360.28,Wire Transfer,Pending,East,2023
332c63ae-ca6f-4ea9-8390-606c7bebeb12,c582330d-5bb4-47bf-b3b9-0c474007c07a,2024-05-30,Sale,1894.12,948.53,32.01,190.82,1168.42,Wire Transfer,Completed,West,2023
f5e73a6c-d1a2-478d-b70d-cf539bd64cc4,1b9defd3-1c6d-41e2-b8cf-8a35bd344352,2024-08-19,Refund,7085.16,306.29,442.86,21.23,7242.96,Pix,Completed,South,2023
